run_id,model_name,prior_method,prior_lambda,synthetic_prior_rho,calibration_method,score_transform,score_alpha,eval_split,average_precision,roc_auc,log_loss,brier_score,score_entropy,normalized_score_entropy,tie_rate,n_unique_scores,occupied_bins,max_score_gap,train_time_seconds,predict_time_seconds,n_train,n_eval,positive_rate_train,positive_rate_eval
379,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.01,val,0.041833667208880786,0.8956311503418823,0.050195348078768305,0.01340928195771357,0.8083383610951727,0.20662924527119572,0.016516666666666624,59009,50,0.0051301445183390415,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
380,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.05,val,0.041833667208880786,0.8956311503418823,0.044316902040449274,0.012384436171899877,0.7884384047559617,0.2015423742810204,0.016516666666666624,59009,48,0.004922865951941524,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
381,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.1,val,0.041833667208880786,0.8956311503418823,0.03946693146597428,0.01116520374089304,0.7612648681791991,0.19459621457310003,0.016516666666666624,59009,45,0.004663767743944558,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
382,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.2,val,0.041833667208880786,0.8956311503418823,0.03251282611424554,0.008932821549746946,0.7106807578397102,0.18166579206042546,0.016516666666666624,59009,40,0.004145571327950737,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
383,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.9,val,0.04262231371721439,0.8769235548386428,,,2.065310171710388,0.5279391682627267,0.0,60000,50,0.0037417544069612285,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
384,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.95,val,0.04204557953658071,0.8788484040319435,,,1.624983588690835,0.41538191018715415,0.0,60000,50,0.0034234772968703697,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
385,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.98,val,0.04155420742817424,0.8852307230322646,,,1.1353039168950378,0.29020890606209154,0.0,60000,50,0.005617879383242652,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
386,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.99,val,0.040491012204408566,0.8917577221198884,,,0.9130813973311396,0.2334038925804345,0.0,60000,50,0.0037187340816419168,1.617238886999985,0.08258807599997908,1740,60000,0.09900966666666668,0.0009666666666666667
387,catboost_aggressive,label_smoothing,0.01,,none,raw,,test,0.03414305075175387,0.8828732717488974,0.05137139769997396,0.013016772592281052,0.792617584460279,0.20261066546911374,0.016483333333333294,59011,50,0.005638737106482217,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
388,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.01,test,0.03414305075175387,0.8828732717488974,0.048776624112192045,0.012767837098446266,0.7886234174070456,0.20158966762536606,0.016483333333333294,59011,50,0.00558234973541738,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
389,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.05,test,0.03414305075175387,0.8828732717488974,0.04287398903094258,0.011798039585760492,0.7691058581183629,0.19660054581764635,0.016483333333333294,59011,48,0.005356800251158145,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
390,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.1,test,0.03414305075175387,0.8828732717488974,0.03812619944793479,0.010644167735873372,0.7428018864402526,0.1898766662183669,0.016483333333333294,59011,45,0.005074863395833962,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
391,catboost_aggressive,label_smoothing,0.01,,none,shrinkage,0.2,test,0.03414305075175387,0.8828732717488974,0.03140732688103311,0.008531007505999427,0.691010091849183,0.17663753277789235,0.016483333333333294,59011,40,0.004510989685185762,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
392,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.9,test,0.03514184853989362,0.8756478964148101,,,2.050688923940441,0.5242016524685561,0.0,60000,50,0.0051915867286921324,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
393,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.95,test,0.032327669181883456,0.8769839580560059,,,1.6095037690491472,0.41142492434627115,0.0,60000,50,0.004621675970551409,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
394,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.98,test,0.031090926938914593,0.8770417725640532,,,1.1155621639702518,0.2851624753797072,0.0,60000,50,0.004852948093026832,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
395,catboost_aggressive,label_smoothing,0.01,,none,noise_rank,0.99,test,0.03132756473333657,0.8807654870972975,,,0.8972991028181682,0.22936958744187255,0.0,60000,50,0.0064081090293323095,1.617238886999985,0.07598501500001476,1740,60000,0.09900966666666668,0.0009666666666666667
396,catboost_aggressive,label_smoothing,0.05,,none,raw,,val,0.04187704714371562,0.8887742346337091,0.04602368000035269,0.012321076895986974,0.8305847370497655,0.21231591324930446,0.01685000000000003,58989,50,0.005786928258695645,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
397,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.01,val,0.04187704714371562,0.8887742346337091,0.044703165254302187,0.012085538270186241,0.8259027264986714,0.21111908732455972,0.01685000000000003,58989,50,0.0057290589761086474,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
398,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.05,val,0.04187704714371562,0.8887742346337091,0.04067193594650806,0.011168027237501087,0.8048852848646421,0.20574656226403057,0.01685000000000003,58989,48,0.005497581845760879,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
399,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.1,val,0.04187704714371562,0.8887742346337091,0.03683918026589302,0.01007658625530969,0.7785748798664421,0.1990210381651966,0.01685000000000003,58989,45,0.005208235432826003,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
400,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.2,val,0.04187704714371562,0.8887742346337091,0.030893156680432177,0.008078530319810361,0.7259005041682705,0.18555629738399895,0.01685000000000003,58989,40,0.004629542606956583,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
401,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.9,val,0.04338660533877631,0.8768899016175405,,,2.069816490503176,0.5290910834704173,0.0,60000,50,0.00390449766678469,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
402,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.95,val,0.0449249339788297,0.8758929608966829,,,1.6358732487023435,0.4181655492394804,0.0,60000,50,0.004764594266723932,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
403,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.98,val,0.046689234963996726,0.8753185550629977,,,1.1629532233436284,0.29727668312020844,0.0,60000,50,0.006046257769349084,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
404,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.99,val,0.04523034374642864,0.8795139899604101,,,0.9408030072970643,0.2404901520240675,0.0,60000,50,0.006705368329400163,1.618094299000063,0.06663498200009599,1740,60000,0.09504833333333333,0.0009666666666666667
405,catboost_aggressive,label_smoothing,0.05,,none,raw,,test,0.031857541297722176,0.8910489910361626,0.044916277886125504,0.011762536977935664,0.8174304570672614,0.2089533870156264,0.01663333333333339,59002,50,0.0037437913296871628,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
406,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.01,test,0.031857541297722176,0.8910489910361626,0.04356318344570042,0.011538969805094706,0.8125557700390176,0.20770730870231385,0.01663333333333339,59002,50,0.003706353416390251,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
407,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.05,test,0.031857541297722176,0.8910489910361626,0.039500437203665965,0.010668054472374075,0.7916619996979029,0.20236639677206103,0.01663333333333339,59002,48,0.003556601763202827,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
408,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.1,test,0.031857541297722176,0.8910489910361626,0.03571692445304537,0.009631955363420479,0.7662500715214206,0.19587054331178694,0.01663333333333339,59002,45,0.00336941219671838,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
409,catboost_aggressive,label_smoothing,0.05,,none,shrinkage,0.2,test,0.031857541297722176,0.8910489910361626,0.029932086835963923,0.007734907335337264,0.7136159156933595,0.1824160836230202,0.01663333333333339,59002,40,0.002995033063749708,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
410,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.9,test,0.03434006252199538,0.8739931358934326,,,2.060134352056002,0.5266161137594162,0.0,60000,50,0.00823342611541511,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
411,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.95,test,0.03327020247291818,0.8791636512997048,,,1.623371968976579,0.41496994438019963,0.0,60000,50,0.005825476811076591,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
412,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.98,test,0.03287234096180746,0.8864419513575766,,,1.1497824318416296,0.29390993617528416,0.0,60000,50,0.007933330112076697,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
413,catboost_aggressive,label_smoothing,0.05,,none,noise_rank,0.99,test,0.03323653814889313,0.8889521364905616,,,0.9299133907258668,0.23770652407604992,0.0,60000,50,0.00527707296566049,1.618094299000063,0.057961405000014565,1740,60000,0.09504833333333333,0.0009666666666666667
414,catboost_aggressive,label_smoothing,0.1,,none,raw,,val,0.03499447592827936,0.8936241815364047,0.039402813808949805,0.01050691610623212,0.811888099809981,0.20753663735705077,0.02705000000000002,58377,50,0.009806758212667632,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
415,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.01,val,0.03499447592827936,0.8936241815364047,0.038575890619192345,0.010308082958559396,0.8071554225656874,0.2063268598997795,0.02705000000000002,58377,49,0.009708690630540917,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
416,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.05,val,0.03499447592827936,0.8936241815364047,0.03573341688554076,0.009533643561572056,0.7867125312536858,0.2011012026672847,0.02705000000000002,58377,47,0.009316420302034278,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
417,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.1,val,0.03499447592827936,0.8936241815364047,0.03277447066913499,0.00861260400117089,0.7601131220529481,0.1943018026730031,0.02705000000000002,58377,45,0.008826082391400814,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
418,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.2,val,0.03499447592827936,0.8936241815364047,0.02790099858347148,0.006927223833145271,0.7063598246990792,0.18056126554444243,0.02705000000000002,58377,40,0.007845406570134106,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
419,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.9,val,0.038777436622282696,0.8780096622137031,,,2.055239051464407,0.5253647661613059,0.0,60000,49,0.007322870941066095,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
420,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.95,val,0.03686129676598848,0.8791495572156532,,,1.6195642084473958,0.41399659618569773,0.0,60000,49,0.013463023560842613,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
421,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.98,val,0.03569389208877604,0.8821389412063846,,,1.1403369525454137,0.2914954618015113,0.0,60000,50,0.010399789285411298,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
422,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.99,val,0.035357796631472496,0.8882324753008367,,,0.92361236639371,0.2360958422565888,0.0,60000,50,0.012625487331729857,1.618459481000059,0.09019254500003626,1740,60000,0.09009666666666666,0.0009666666666666667
423,catboost_aggressive,label_smoothing,0.1,,none,raw,,test,0.030192137546396734,0.8942983964959231,0.0386666490029669,0.01021430271751096,0.7893255268363379,0.20176914239540658,0.027183333333333337,58369,50,0.007292962324172869,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
424,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.01,test,0.030192137546396734,0.8942983964959231,0.03783624638694898,0.010022159750538807,0.7835694141530234,0.20029775210058273,0.027183333333333337,58369,49,0.007220032700931078,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
425,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.05,test,0.030192137546396734,0.8942983964959231,0.03498593331421459,0.0092737206628561,0.7649407809074228,0.19553585954019842,0.027183333333333337,58369,47,0.006928314207964248,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
426,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.1,test,0.030192137546396734,0.8942983964959231,0.03204615143475769,0.008383470558716025,0.7389418380291221,0.18888995207947393,0.027183333333333337,58369,45,0.006563666091755627,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
427,catboost_aggressive,label_smoothing,0.1,,none,shrinkage,0.2,test,0.030192137546396734,0.8942983964959231,0.02725528802346571,0.0067539662019802165,0.6848374066509456,0.1750596572925814,0.027183333333333337,58369,40,0.005834369859338384,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
428,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.9,test,0.032755854949029106,0.8732009908428723,,,2.04374982202934,0.5224278638427038,0.0,60000,49,0.011049073051227265,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
429,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.95,test,0.03136919151703234,0.8840983065238927,,,1.6028434341587046,0.4097223947647219,0.0,60000,50,0.015529947457235571,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
430,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.98,test,0.03063716099973985,0.8911214748969981,,,1.1230887254063666,0.287086431712702,0.0,60000,50,0.010986717943684443,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
431,catboost_aggressive,label_smoothing,0.1,,none,noise_rank,0.99,test,0.030200136459610047,0.8954368533260312,,,0.9030574050125743,0.23084153742437932,0.0,60000,50,0.0065990069448282895,1.618459481000059,0.06811615799995252,1740,60000,0.09009666666666666,0.0009666666666666667
432,catboost_aggressive,label_smoothing,0.2,,none,raw,,val,0.03367465835259309,0.893486836125496,0.03053848229752022,0.0075721851459598115,0.773765385532243,0.19779162455297458,0.01698333333333335,58981,48,0.021369393757930455,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
433,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.01,val,0.03367465835259309,0.893486836125496,0.030101271016103655,0.007433163790500509,0.7685524855653011,0.19645909149790083,0.01698333333333335,58981,47,0.021155699820351148,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
434,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.05,val,0.03367465835259309,0.893486836125496,0.028449770234597122,0.0068918171214354005,0.7487474679858687,0.19139648896413455,0.01698333333333335,58981,45,0.02030092407003392,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
435,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.1,val,0.03367465835259309,0.893486836125496,0.026556593636263507,0.006248295978841256,0.7207351051179145,0.18423590661861014,0.01698333333333335,58981,43,0.019232454382137387,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
436,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.2,val,0.03367465835259309,0.893486836125496,0.02317071817775032,0.005071794339443767,0.6644051932654703,0.1698367295753557,0.01698333333333335,58981,38,0.01709551500634432,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
437,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.9,val,0.03578452277585067,0.8679945211405508,,,2.021884439218988,0.5168385861774106,0.0,60000,47,0.019310086469014776,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
438,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.95,val,0.03482103706414053,0.8793710356793176,,,1.5803742542071928,0.40397877313459996,0.0,60000,47,0.023936502103658608,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
439,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.98,val,0.03439294941037933,0.8828715459426872,,,1.1062203740651808,0.2827745063181478,0.0,60000,47,0.016911009570980462,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
440,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.99,val,0.0340443371910696,0.8899884831198894,,,0.8813775817387126,0.22529969289949292,0.0,60000,47,0.019140201664455403,1.6104286510000065,0.08736888400005682,1740,60000,0.08019333333333334,0.0009666666666666667
441,catboost_aggressive,label_smoothing,0.2,,none,raw,,test,0.03742963523112476,0.897123828896669,0.029664676413707337,0.007313182587976541,0.7519263081221158,0.1922090711324491,0.01749999999999996,58950,48,0.028692967920088797,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
442,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.01,test,0.03742963523112476,0.897123828896669,0.029241432758349357,0.007180202666624249,0.746206091547886,0.19074685668066987,0.01749999999999996,58950,47,0.028406038240887943,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
443,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.05,test,0.03742963523112476,0.897123828896669,0.02764437009117545,0.006662324479739272,0.7271194892337275,0.18586789705091442,0.01749999999999996,58950,45,0.027258319524084418,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
444,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.1,test,0.03742963523112476,0.897123828896669,0.02581630009494687,0.00604657011781248,0.7012364529773499,0.17925161789804048,0.01749999999999996,58950,42,0.025823671128079928,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
445,catboost_aggressive,label_smoothing,0.2,,none,shrinkage,0.2,test,0.03742963523112476,0.897123828896669,0.0225528276344302,0.004920372632890335,0.6498616152290325,0.1661190678907854,0.01749999999999996,58950,38,0.02295437433607106,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
446,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.9,test,0.03640278339304631,0.8732648456726559,,,2.0127022602812765,0.5144914172254462,0.0,60000,48,0.034693217228883744,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
447,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.95,test,0.037039465642434,0.8814937773180741,,,1.5662881286719856,0.4003780464733145,0.0,60000,48,0.02746699757341209,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
448,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.98,test,0.03667077644302389,0.8905315368074196,,,1.0904672760656255,0.2787476644571217,0.0,60000,48,0.02401873949189448,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
449,catboost_aggressive,label_smoothing,0.2,,none,noise_rank,0.99,test,0.03747627515127935,0.8944494045393305,,,0.8614508658561516,0.22020598157547677,0.0,60000,48,0.029360574882026036,1.6104286510000065,0.06298440599994137,1740,60000,0.08019333333333334,0.0009666666666666667
450,catboost_aggressive,synthetic_soft,,0.05,none,raw,,val,0.05000184287756894,0.892613434365864,0.05384516051806361,0.0133188043725465,0.8613977981545031,0.22019241629184352,0.013983333333333348,59161,50,0.0038653109144581865,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
451,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.01,val,0.05000184287756894,0.892613434365864,0.050984531250600894,0.013062617507459635,0.8567604157544202,0.2190069983140739,0.013983333333333348,59161,50,0.003826657805313549,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
452,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.05,val,0.05000184287756894,0.892613434365864,0.04477019068671955,0.01206466926803816,0.8361682023554731,0.2137431710384228,0.013983333333333348,59161,48,0.0036720453687353327,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
453,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.1,val,0.05000184287756894,0.892613434365864,0.03983074693710466,0.01087753221584478,0.8076079173769922,0.2064425276273662,0.013983333333333348,59161,45,0.003478779823012368,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
454,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.2,val,0.05000184287756894,0.892613434365864,0.03282699449737734,0.008704252268402908,0.7491531487281176,0.19150018997552584,0.013983333333333348,59161,40,0.0030922487315665492,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
455,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.9,val,0.05917720921507011,0.8799117882919005,,,2.081318832448578,0.5320313376380033,0.0,60000,50,0.004354641303993656,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
456,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.95,val,0.05928427385477232,0.8821423928188052,,,1.64982505590989,0.4217319411518458,0.0,60000,50,0.0034025262274650636,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
457,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.98,val,0.059609658825081464,0.8845395376450109,,,1.2029411229836793,0.3074984787447652,0.0,60000,50,0.005023676650927844,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
458,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.99,val,0.05286698862007516,0.8898210799174834,,,0.9742156112467265,0.2490311559760638,0.0,60000,50,0.004324293871830531,1.6683603550000043,0.08362025500002801,1827,60000,0.09528412698412699,0.0009666666666666667
459,catboost_aggressive,synthetic_soft,,0.05,none,raw,,test,0.031463787408326206,0.8791619254934943,0.05388498850628,0.012964519258622628,0.8656991211408074,0.22129193001666975,0.012950000000000017,59223,50,0.005300962638524198,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
460,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.01,test,0.031463787408326206,0.8791619254934943,0.05068460935898797,0.012717140996630906,0.8610966301185878,0.2201154310503208,0.012950000000000017,59223,50,0.005247953012138873,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
461,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.05,test,0.031463787408326206,0.8791619254934943,0.044275732205307367,0.011753363381316074,0.8400066011847802,0.21472435106317755,0.012950000000000017,59223,48,0.005035914506597905,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
462,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.1,test,0.031463787408326206,0.8791619254934943,0.03935627022251333,0.01060654608563968,0.8117437384967745,0.20749973539788383,0.012950000000000017,59223,45,0.004770866374671723,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
463,catboost_aggressive,synthetic_soft,,0.05,none,shrinkage,0.2,test,0.031463787408326206,0.8791619254934943,0.032470012302931284,0.00850592723917738,0.753337309742786,0.19256975449722286,0.012950000000000017,59223,40,0.0042407701108193585,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
464,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.9,test,0.03907692280445547,0.8643962151919269,,,2.0755595834375975,0.530559145628143,0.0,60000,50,0.0054379876893574375,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
465,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.95,test,0.03331600918077353,0.8838034812962876,,,1.64621849566529,0.42081002422047925,0.0,60000,50,0.005317117332585997,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
466,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.98,test,0.03208323748088738,0.897774457837979,,,1.2027299562047467,0.3074444998242324,0.0,60000,50,0.006395609301529492,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
467,catboost_aggressive,synthetic_soft,,0.05,none,noise_rank,0.99,test,0.031384580418768286,0.8929410499114661,,,0.9773870777725582,0.24984185328572459,0.0,60000,50,0.007070100077400832,1.6683603550000043,0.06800000700002329,1827,60000,0.09528412698412699,0.0009666666666666667
468,catboost_aggressive,synthetic_soft,,0.1,none,raw,,val,0.04574071828864575,0.8684478329051417,0.053807327985964305,0.012750069281532285,0.7445661670986624,0.19032765555456502,0.010616666666666719,59363,50,0.005597691939781879,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
469,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.01,val,0.04574071828864575,0.8684478329051417,0.049665955649370576,0.012505415301346101,0.7406070415766317,0.18931561510476777,0.010616666666666719,59363,50,0.00554171502038403,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
470,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.05,val,0.04574071828864575,0.8684478329051417,0.04270223121258643,0.011552417685569675,0.7224891917322139,0.1846842901306359,0.010616666666666719,59363,48,0.005317807342792746,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
471,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.1,val,0.04574071828864575,0.8684478329051417,0.03764535753421346,0.010418811852027811,0.6985126342690252,0.1785553493166581,0.010616666666666719,59363,45,0.005037922745803725,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
472,catboost_aggressive,synthetic_soft,,0.1,none,shrinkage,0.2,val,0.04574071828864575,0.8684478329051417,0.030789484755713033,0.00834373747220633,0.6506583273052582,0.16632272519932376,0.010616666666666719,59363,40,0.004478153551825459,1.676398795999944,0.07887222099998326,1914,60000,0.0909969696969697,0.0009666666666666667
